scene,condition,jod,jod_low,jod_high,CIHigh,CILow
Fountain_0,VVC3x3_R2,-0.800004080071387,-1.10140526838058,-0.548318164607702,0.251685915463685,-0.301401188309193
Fountain_0,VVC3x3_R3,-1.27530191967441,-1.56554331627715,-0.976145889266492,0.299156030407918,-0.29024139660274
Fountain_0,VVC3x3_R4,-1.36322980641624,-1.4745937959753,-1.17997775178614,0.1832520546301,-0.11136398955906
Fountain_1,Pleno3x3_R1,2.3636293094114,2.00523288592407,2.88593648680753,0.52230717739613,-0.35839642348733
Fountain_1,Pleno3x3_R2,1.3404261262302,1.15402954300493,1.69984501431036,0.35941888808016,-0.18639658322527
Fountain_1,Pleno3x3_R3,-0.0553861854812042,-0.395292328718935,0.31598816169579,0.371374347176994,-0.339906143237731
Fountain_1,Pleno3x3_R4,-0.758241566500066,-1.1119223969026,-0.518078033215259,0.240163533284807,-0.353680830402534
Fountain_1,VVC3x3_R1,-0.135746867972359,-0.413156398752604,0.0479053000055864,0.183652167977945,-0.277409530780245
Fountain_1,VVC3x3_R2,-0.832158004844985,-1.03840265212871,-0.711877343339417,0.120280661505568,-0.206244647283725
Fountain_1,VVC3x3_R3,-0.829541189330173,-0.972371652367317,-0.568261764799362,0.261279424530811,-0.142830463037144
Fountain_1,VVC3x3_R4,-1.09298162151281,-1.44501071682788,-0.916103947480652,0.176877674032158,-0.35202909531507
Fountain_2,Pleno3x3_R1,2.50527285075553,2.12829218181634,2.89700139709999,0.39172854634446,-0.37698066893919
Fountain_2,Pleno3x3_R2,1.50567112508629,1.34157220142299,1.77977415284001,0.27410302775372,-0.1640989236633
Fountain_2,Pleno3x3_R3,-0.0677576732341693,-0.340168580317585,0.188731211356492,0.256488884590661,-0.272410907083416
Fountain_2,Pleno3x3_R4,-0.950714692405784,-1.20581794491085,-0.761618222574574,0.18909646983121,-0.255103252505066
Fountain_2,VVC3x3_R1,-0.141588815272293,-0.292770196077374,0.0138965231425011,0.155485338414794,-0.151181380805081
Fountain_2,VVC3x3_R2,-0.616030297464457,-0.859030057766619,-0.434321494501625,0.181708802962832,-0.242999760302162
Fountain_2,VVC3x3_R3,-0.980361301668899,-1.1734322857357,-0.800736378092699,0.1796249235762,-0.193070984066801
Fountain_2,VVC3x3_R4,-1.25449119579621,-1.45655822494373,-1.02862684342175,0.22586435237446,-0.20206702914752
Sideboard_0,Pleno3x3_R1,2.85877054187515,2.67986203338847,3.25138077301329,0.39261023113814,-0.17890850848668
Sideboard_0,Pleno3x3_R2,1.85000297338219,1.67986833212757,2.69384166392749,0.8438386905453,-0.17013464125462
Sideboard_0,Pleno3x3_R3,-0.359285132416036,-0.655717353227292,-0.147153101778399,0.212132030637637,-0.296432220811256
Sideboard_0,Pleno3x3_R4,-0.745297350500724,-1.02924465802021,-0.564651517091243,0.180645833409481,-0.283947307519486
Sideboard_0,VVC3x3_R1,-0.365692645353877,-0.648551132030041,-0.239843946698053,0.125848698655824,-0.282858486676164
Sideboard_0,VVC3x3_R2,-1.06082198346871,-1.35919283887202,-0.976148581793532,0.084673401675178,-0.29837085540331
Sideboard_0,VVC3x3_R3,-0.914451852211448,-1.12770696353663,-0.839187181041508,0.07526467116994,-0.213255111325182
Sideboard_0,VVC3x3_R4,-1.26322455130655,-1.44222630701805,-1.15605583707192,0.10716871423463,-0.1790017557115
Sideboard_1,Pleno3x3_R1,2.66082459055531,2.35108494596612,2.82730901047588,0.16648441992057,-0.30973964458919
Sideboard_1,Pleno3x3_R2,1.57363796599441,1.25990663668403,1.81887406224416,0.24523609624975,-0.31373132931038
Sideboard_1,Pleno3x3_R3,-0.270362137946004,-0.376764276143484,-0.0161960220498266,0.254166115896177,-0.10640213819748
Sideboard_1,Pleno3x3_R4,-0.715003906156576,-0.921890766478537,-0.536158181437776,0.1788457247188,-0.206886860321961
Sideboard_1,VVC3x3_R1,-0.499406114049313,-0.624894224181645,-0.342401803921316,0.157004310127997,-0.125488110132332
Sideboard_1,VVC3x3_R2,-0.819646450788868,-1.00039246330509,-0.661441043715129,0.158205407073739,-0.180746012516222
Sideboard_1,VVC3x3_R3,-0.89101600094635,-1.18442100946405,-0.681291955092778,0.209724045853572,-0.2934050085177
Sideboard_1,VVC3x3_R4,-1.03902794666261,-1.14221052731444,-0.803156672348028,0.235871274314582,-0.10318258065183
Sideboard_2,Pleno3x3_R1,2.73636182048688,2.45440744187854,2.96049582278897,0.22413400230209,-0.28195437860834
Sideboard_2,Pleno3x3_R2,1.71187693568949,1.34707357690904,1.95399257992862,0.24211564423913,-0.36480335878045
Sideboard_2,Pleno3x3_R3,-0.132028198275259,-0.272220677292346,0.182936315137666,0.314964513412925,-0.140192479017087
Sideboard_2,Pleno3x3_R4,-0.79782991014723,-0.919052659753602,-0.620297962555991,0.177531947591239,-0.121222749606372
Sideboard_2,VVC3x3_R1,-0.259292551771646,-0.389942608740099,-0.110507901910808,0.148784649860838,-0.130650056968453
Sideboard_2,VVC3x3_R2,-0.995780631619499,-1.13359729401169,-0.783300386926412,0.212480244693087,-0.137816662392191
Sideboard_2,VVC3x3_R3,-0.918703329487804,-1.14156208076514,-0.772636139653913,0.146067189833891,-0.222858751277336
Sideboard_2,VVC3x3_R4,-1.34460413487494,-1.51447007798869,-1.21433350500677,0.13027062986817,-0.16986594311375
